id_partida,jogador_1,jogador_2,tipo,minuto,descricao,id_time
699478,,,ENCERRAMENTO-1,45'+4',,
699478,,Pablo Vegetti,FALTA-SOFRIDA,45'+3',,Vasco da Gama
699478,Gregore,,FALTA-FEITA,45'+3',,Botafogo
699478,Roberto Fernández,,CARTAO-AMARELO,45'+3',,Botafogo
699478,Bastos,,CARTAO-AMARELO,45'+1',por tocar a bola com a mão,Botafogo
699478,,Victor Luís,FALTA-SOFRIDA,43',,Vasco da Gama
699478,Tiquinho Soares,,FALTA-FEITA,43',,Botafogo
699478,Hugo Moura,,CARTAO-AMARELO,40',por uma entrada perigosa,Vasco da Gama
699478,,Luiz Henrique,FALTA-SOFRIDA,40',,Botafogo
699478,Hugo Moura,,FALTA-FEITA,40',,Vasco da Gama
699478,Gregore,,GOL-PERDIDO,39',CABECEIO,Botafogo
699478,,Maicon,ESCANTEIO,39',, Botafogo
699478,,Luiz Henrique,FALTA-SOFRIDA,38',,Botafogo
699478,Hugo Moura,,FALTA-FEITA,38',,Vasco da Gama
699478,,João Pedro,FALTA-SOFRIDA,37',,Vasco da Gama
699478,Bastos,,FALTA-FEITA,37',,Botafogo
699478,,Adson,ESCANTEIO,36',, Botafogo
699478,Victor Luís,,CARTAO-AMARELO,34',por uma entrada perigosa,Vasco da Gama
699478,,Luiz Henrique,FALTA-SOFRIDA,34',,Botafogo
699478,Victor Luís,,FALTA-FEITA,34',,Vasco da Gama
699478,,Marlon Freitas,FALTA-SOFRIDA,33',,Botafogo
699478,Pablo Vegetti,,FALTA-FEITA,33',,Vasco da Gama
699478,Maicon,,FALTA-FEITA,28',,Vasco da Gama
699478,,Cuiabano,FALTA-SOFRIDA,28',,Botafogo
699478,Tchê Tchê,,LESAO,25',,Botafogo
699478,João Pedro,,FALTA-FEITA,23',,Vasco da Gama
699478,,Eduardo,FALTA-SOFRIDA,23',,Botafogo
699478,Hugo Moura,,GOL-PERDIDO,23',CHUTE (pé direito),Vasco da Gama
699478,,Hugo Moura,FALTA-SOFRIDA,20',,Vasco da Gama
699478,Gregore,,FALTA-FEITA,20',,Botafogo
699478,,Lucas Piton,FALTA-SOFRIDA,20',,Vasco da Gama
699478,Damián Suárez,,FALTA-FEITA,20',,Botafogo
699478,Paulo Henrique,,FALTA-FEITA,18',,Vasco da Gama
699478,,Cuiabano,FALTA-SOFRIDA,18',,Botafogo
699478,Maicon,,FALTA-FEITA,15',,Vasco da Gama
699478,,Eduardo,FALTA-SOFRIDA,15',,Botafogo
699478,Dimitri Payet,Guilherme Estrella uma lesão,SUBSTITUICAO,14',, Vasco da Gama
699478,,Lucas Piton,FALTA-SOFRIDA,11',,Vasco da Gama
699478,Luiz Henrique,,FALTA-FEITA,11',,Botafogo
699478,Guilherme Estrella,,LESAO,10',,Vasco da Gama
699478,,Hugo Moura,FALTA-SOFRIDA,6',,Vasco da Gama
699478,Gregore,,FALTA-FEITA,6',,Botafogo
699478,,João Pedro,FALTA-SOFRIDA,1',,Vasco da Gama
699478,Tiquinho Soares,,FALTA-FEITA,1',,Botafogo
699470,,,ENCERRAMENTO-2,90'+7',,
699470,,Luiz Fernando,FALTA-SOFRIDA,90'+7',,Atlético Goianiense
699470,Robert Santos,,FALTA-FEITA,90'+7',,Atlético Mineiro
699470,,Hulk,FALTA-SOFRIDA,90'+5',,Atlético Mineiro
699470,Derek,,FALTA-FEITA,90'+5',,Atlético Goianiense
699470,Derek,,GOL-PERDIDO,90'+5',CHUTE (pé esquerdo),Atlético Goianiense
699470,,Rodrigo Battaglia,FALTA-SOFRIDA,90'+3',,Atlético Mineiro
699470,Randerson,,FALTA-FEITA,90'+3',,Atlético Goianiense
699470,Robert Santos,Brahian Palacios,SUBSTITUICAO,90'+2',, Atlético Mineiro
699470,Alan Kardec,Cadu,SUBSTITUICAO,90'+2',, Atlético Mineiro
699470,Bruno Tubarão,Maguinho,SUBSTITUICAO,90',, Atlético Goianiense
699470,Igor Gomes,,LESAO,90',,Atlético Mineiro
699470,Randerson,Roni uma lesão,SUBSTITUICAO,90',, Atlético Goianiense
699470,,Igor Gomes,FALTA-SOFRIDA,88',,Atlético Mineiro
699470,Max,,FALTA-FEITA,88',,Atlético Goianiense
699470,Derek,Emiliano Rodríguez,SUBSTITUICAO,86',, Atlético Goianiense
699470,Max,Alejo Cruz,SUBSTITUICAO,85',, Atlético Goianiense
699470,Igor Rabello,,FALTA-FEITA,85',,Atlético Mineiro
699470,,Emiliano Rodríguez,FALTA-SOFRIDA,85',,Atlético Goianiense
699470,Ronaldo,,LESAO,79',,Atlético Goianiense
699470,,Maguinho,FALTA-SOFRIDA,78',,Atlético Goianiense
699470,Cadu,,FALTA-FEITA,78',,Atlético Mineiro
699470,Luiz Fernando,,LESAO,74',,Atlético Goianiense
699470,Luiz Felipe,,CARTAO-AMARELO,73',por uma entrada perigosa,Atlético Goianiense
699470,,Hulk,FALTA-SOFRIDA,73',,Atlético Mineiro
699470,Luiz Felipe,,FALTA-FEITA,73',,Atlético Goianiense
699470,Rômulo,,GOL-PERDIDO,71',CHUTE (pé direito),Atlético Mineiro
699470,Maguinho,,FALTA-FEITA,69',,Atlético Goianiense
699470,,Cadu,FALTA-SOFRIDA,69',,Atlético Mineiro
699470,Pedrinho,Paulo Vitor,SUBSTITUICAO,68',, Atlético Mineiro
699470,Cadu,,LESAO,68',,Atlético Mineiro
699470,,Luiz Fernando,FALTA-SOFRIDA,66',,Atlético Goianiense
699470,Igor Rabello,,FALTA-FEITA,66',,Atlético Mineiro
699470,,Shaylon,ESCANTEIO,65',, Atlético Mineiro
699470,Lucas Kal,,GOL-PERDIDO,64',CABECEIO,Atlético Goianiense
699470,,Mariano,ESCANTEIO,63',, Atlético Goianiense
699470,Brahian Palacios,,LESAO,62',,Atlético Mineiro
699470,,Guilherme Romão,FALTA-SOFRIDA,61',,Atlético Goianiense
699470,Paulo Vitor,,FALTA-FEITA,61',,Atlético Mineiro
699470,Guilherme Romão,,GOL-PERDIDO,59',CHUTE (pé esquerdo),Atlético Goianiense
699470,,Hulk,FALTA-SOFRIDA,58',,Atlético Mineiro
699470,Luiz Felipe,,FALTA-FEITA,58',,Atlético Goianiense
699470,Rômulo,,FALTA-FEITA,56',,Atlético Mineiro
699470,,Emiliano Rodríguez,FALTA-SOFRIDA,56',,Atlético Goianiense
699470,Hulk,,GOL-PERDIDO,54',CHUTE (pé direito),Atlético Mineiro
699470,,Roni,ESCANTEIO,53',, Atlético Mineiro
699470,,Luiz Felipe,ESCANTEIO,52',, Atlético Mineiro
699470,,Igor Gomes,FALTA-SOFRIDA,51',,Atlético Mineiro
699470,Luiz Felipe,,FALTA-FEITA,51',,Atlético Goianiense
699470,,Igor Rabello,ESCANTEIO,49',, Atlético Goianiense
699470,Brahian Palacios,,GOL-PERDIDO,48',CHUTE (pé esquerdo),Atlético Mineiro
699470,Luiz Felipe,Alix uma lesão,SUBSTITUICAO,45',, Atlético Goianiense
699470,,,ENCERRAMENTO-1,45'+4',,
699470,Roni,Maguinho ,IMPEDIMENTO,45'+1',,Atlético Goianiense
699470,,Luiz Fernando,FALTA-SOFRIDA,43',,Atlético Goianiense
699470,Rômulo,,FALTA-FEITA,43',,Atlético Mineiro
699470,Alix,,LESAO,41',,Atlético Goianiense
699470,,Igor Gomes,FALTA-SOFRIDA,38',,Atlético Mineiro
699470,,Matheus Mendes,ESCANTEIO,38',, Atlético Goianiense
699470,,Rodrigo Battaglia,ESCANTEIO,37',, Atlético Goianiense
699470,Shaylon,,FALTA-FEITA,36',,Atlético Goianiense
699470,,Cadu,FALTA-SOFRIDA,36',,Atlético Mineiro
699470,,Roni,FALTA-SOFRIDA,35',,Atlético Goianiense
699470,Hulk,,FALTA-FEITA,35',,Atlético Mineiro
699470,Shaylon,Emiliano Rodríguez ,IMPEDIMENTO,33',,Atlético Goianiense
699470,,Rômulo,ESCANTEIO,32',, Atlético Goianiense
699470,,Igor Rabello,ESCANTEIO,29',, Atlético Goianiense
699470,Luiz Fernando,,LESAO,26',,Atlético Goianiense
699470,,Luiz Fernando,FALTA-SOFRIDA,25',,Atlético Goianiense
699470,Paulo Vitor,,FALTA-FEITA,25',,Atlético Mineiro
699470,Paulinho,,GOL,23',pé direito,Atlético Mineiro
699470,,Luiz Fernando,FALTA-SOFRIDA,18',,Atlético Goianiense
699470,Mariano,,FALTA-FEITA,18',,Atlético Mineiro
699470,,Ronaldo,ESCANTEIO,18',, Atlético Mineiro
699470,,Rômulo,ESCANTEIO,15',, Atlético Goianiense
699470,,Ronaldo,ESCANTEIO,14',, Atlético Mineiro
699470,,,GOL,12',,Luiz Fernando
699470,Luiz Fernando,Lucas Kal com um passe em profundidade,GOL,11',,Atlético Goianiense
699470,Luiz Fernando,,GOL-PERDIDO,10',CHUTE (pé direito),Atlético Goianiense
699470,,Rômulo,ESCANTEIO,8',, Atlético Goianiense
699474,,,ENCERRAMENTO-2,90'+7',,
699474,Ruan,,GOL-PERDIDO,90'+7',CHUTE (pé direito),Juventude
699474,Ruan,,FALTA-FEITA,90'+4',,Juventude
699474,,Dudu,FALTA-SOFRIDA,90'+4',,Fortaleza
699474,,Emanuel Brítez,ESCANTEIO,90'+3',, Juventude
699474,Matheus Rossetto,Juan Lucero,SUBSTITUICAO,89',, Fortaleza
699474,Dudu,Yago Pikachu,SUBSTITUICAO,88',, Fortaleza
699474,,Yago Pikachu,FALTA-SOFRIDA,87',,Fortaleza
699474,Gabriel Inocêncio,,FALTA-FEITA,87',,Juventude
699474,Mandaca,,GOL-PERDIDO,87',CHUTE (pé direito),Juventude
699474,,Zé Marcos,FALTA-SOFRIDA,85',,Juventude
699474,Juan Lucero,,FALTA-FEITA,85',,Fortaleza
699474,,Zé Marcos,FALTA-SOFRIDA,85',,Juventude
699474,Juan Lucero,,FALTA-FEITA,85',,Fortaleza
699474,,Titi,FALTA-SOFRIDA,84',,Fortaleza
699474,Ruan,,FALTA-FEITA,84',,Juventude
699474,,Nenê,FALTA-SOFRIDA,83',,Juventude
699474,Lucas Sasha,,FALTA-FEITA,83',,Fortaleza
699474,Renato Kayzer,Breno Lopes,SUBSTITUICAO,81',, Fortaleza
699474,,Felipe Jonatan,FALTA-SOFRIDA,80',,Fortaleza
699474,Ruan,,FALTA-FEITA,80',,Juventude
699474,,Emanuel Brítez,ESCANTEIO,77',, Juventude
699474,Mandaca,Jádson,SUBSTITUICAO,77',, Juventude
699474,Ruan,Lucas Barbosa,SUBSTITUICAO,77',, Juventude
699474,Ewerthon,João Lucas com um cruzamento,GOL,74',,Juventude
699474,,Lucas Barbosa,FALTA-SOFRIDA,74',,Juventude
699474,Hércules,,FALTA-FEITA,74',,Fortaleza
699474,Juan Lucero,,FALTA-FEITA,72',,Fortaleza
699474,,Caíque,FALTA-SOFRIDA,72',,Juventude
699474,,Zé Marcos,ESCANTEIO,71',, Fortaleza
699474,Bruno Pacheco,Tomás Pochettino,SUBSTITUICAO,70',, Fortaleza
699474,,Felipe Jonatan,ESCANTEIO,69',, Juventude
699474,Lucas Sasha,,CARTAO-AMARELO,68',por uma entrada perigosa,Fortaleza
699474,,Lucas Barbosa,FALTA-SOFRIDA,68',,Juventude
699474,Lucas Sasha,,FALTA-FEITA,68',,Fortaleza
699474,Nenê,Jean Carlos,SUBSTITUICAO,67',, Juventude
699474,,Titi,FALTA-SOFRIDA,67',,Fortaleza
699474,Gilberto,,FALTA-FEITA,67',,Juventude
699474,Lucas Barbosa,,GOL-PERDIDO,64',CABECEIO,Juventude
699474,,Lucas Sasha,FALTA-SOFRIDA,64',,Fortaleza
699474,Lucas Barbosa,,FALTA-FEITA,64',,Juventude
699474,,Jádson,FALTA-SOFRIDA,63',,Juventude
699474,Lucas Sasha,,FALTA-FEITA,63',,Fortaleza
699474,Gilberto,,GOL-PERDIDO,62',CABECEIO,Juventude
699474,,Emanuel Brítez,ESCANTEIO,62',, Juventude
699474,,Zé Marcos,FALTA-SOFRIDA,60',,Juventude
699474,Juan Lucero,,FALTA-FEITA,60',,Fortaleza
699474,Gilberto,,GOL-PERDIDO,58',CHUTE (pé direito),Juventude
699474,,Gilberto,FALTA-SOFRIDA,58',,Juventude
699474,Lucas Sasha,,FALTA-FEITA,58',,Fortaleza
699474,,Yago Pikachu,FALTA-SOFRIDA,56',,Fortaleza
699474,Caíque,,FALTA-FEITA,56',,Juventude
699474,Yago Pikachu,,CARTAO-AMARELO,55',,Fortaleza
699474,Emanuel Brítez,,FALTA-FEITA,55',,Fortaleza
699474,,Ewerthon,FALTA-SOFRIDA,55',,Juventude
699474,,João Lucas,ESCANTEIO,54',, Fortaleza
699474,,Danilo Boza,ESCANTEIO,53',, Fortaleza
699474,,Tomás Pochettino,FALTA-SOFRIDA,52',,Fortaleza
699474,Caíque,,FALTA-FEITA,52',,Juventude
699474,Gabriel Inocêncio,,GOL-PERDIDO,52',CHUTE (pé esquerdo),Juventude
699474,,João Lucas,FALTA-SOFRIDA,51',,Juventude
699474,Breno Lopes,,FALTA-FEITA,51',,Fortaleza
699474,,Hércules,ESCANTEIO,49',, Juventude
699474,,Lucas Barbosa,FALTA-SOFRIDA,48',,Juventude
699474,Titi,,FALTA-FEITA,48',,Fortaleza
699474,Gilberto,Gabriel Taliari,SUBSTITUICAO,45',, Juventude
699474,Ewerthon,Erick Farias,SUBSTITUICAO,45',, Juventude
699474,,,ENCERRAMENTO-1,45'+8',,
699474,,Jean Carlos,FALTA-SOFRIDA,45'+7',,Juventude
699474,Emanuel Brítez,,FALTA-FEITA,45'+7',,Fortaleza
699474,Zé Marcos,,LESAO,45'+5',,Juventude
699474,,Zé Marcos,FALTA-SOFRIDA,45'+5',,Juventude
699474,Yago Pikachu,,FALTA-FEITA,45'+5',,Fortaleza
699474,Yago Pikachu,Tomás Pochettino com um passe em profundidade depois de um contra-ataque,GOL,45'+3',pé direito,Fortaleza
699474,,Gabriel Inocêncio,FALTA-SOFRIDA,45'+1',,Juventude
699474,Yago Pikachu,,FALTA-FEITA,45'+1',,Fortaleza
699474,Yago Pikachu,,FALTA-FEITA,44',,Fortaleza
699474,,Erick Farias,FALTA-SOFRIDA,44',,Juventude
699474,,Gabriel Taliari,FALTA-SOFRIDA,41',,Juventude
699474,Titi,,FALTA-FEITA,41',,Fortaleza
699474,João Lucas,,FALTA-FEITA,40',,Juventude
699474,,Breno Lopes,FALTA-SOFRIDA,40',,Fortaleza
699474,,João Lucas,FALTA-SOFRIDA,39',,Juventude
699474,Tomás Pochettino,,FALTA-FEITA,39',,Fortaleza
699474,,Gabriel Taliari,FALTA-SOFRIDA,38',,Juventude
699474,Lucas Sasha,,FALTA-FEITA,38',,Fortaleza
699474,João Lucas,,FALTA-FEITA,37',,Juventude
699474,,Breno Lopes,FALTA-SOFRIDA,37',,Fortaleza
699474,Gabriel Vasconcelos,,LESAO,35',,Juventude
699474,Tomás Pochettino,,GOL-PERDIDO,35',CABECEIO,Fortaleza
699474,Emanuel Brítez,,GOL-PERDIDO,33',CHUTE (pé direito),Fortaleza
699474,,Danilo Boza,ESCANTEIO,32',, Fortaleza
699474,,Gabriel Vasconcelos,ESCANTEIO,29',, Fortaleza
699474,,João Lucas,FALTA-SOFRIDA,28',,Juventude
699474,Titi,,FALTA-FEITA,28',,Fortaleza
699474,,Yago Pikachu,FALTA-SOFRIDA,27',,Fortaleza
699474,Caíque,,FALTA-FEITA,27',,Juventude
699474,Tomás Pochettino,,GOL-PERDIDO,26',CHUTE (pé direito),Fortaleza
699474,,Gabriel Vasconcelos,ESCANTEIO,25',, Fortaleza
699474,Juan Lucero,,GOL-PERDIDO,23',CHUTE (pé direito),Fortaleza
699474,Juan Lucero,,GOL,21',,Fortaleza
699474,,Lucas Sasha,FALTA-SOFRIDA,15',,Fortaleza
699474,Jean Carlos,,FALTA-FEITA,15',,Juventude
699474,,Jádson,ESCANTEIO,13',, Fortaleza
699474,Jean Carlos,,GOL-PERDIDO,11',CHUTE (pé esquerdo),Juventude
699474,Lucas Sasha,,GOL-PERDIDO,9',CHUTE (pé direito),Fortaleza
699474,,João Lucas,FALTA-SOFRIDA,9',,Juventude
699474,Breno Lopes,,FALTA-FEITA,9',,Fortaleza
699474,,Titi,FALTA-SOFRIDA,8',,Fortaleza
699474,João Lucas,,FALTA-FEITA,8',,Juventude
699474,,Felipe Jonatan,FALTA-SOFRIDA,4',,Fortaleza
699474,Jádson,,FALTA-FEITA,4',,Juventude
699474,,Tinga,FALTA-SOFRIDA,3',,Fortaleza
699474,Erick Farias,,FALTA-FEITA,3',,Juventude
699475,,,ENCERRAMENTO-2,90'+7',,
699475,,Geromel,FALTA-SOFRIDA,90'+6',,Grêmio
699475,John Kennedy,,FALTA-FEITA,90'+6',,Fluminense
699475,,Samuel Xavier,FALTA-SOFRIDA,90'+5',,Fluminense
699475,Nathan Fernandes,,FALTA-FEITA,90'+5',,Grêmio
699475,Natã,Dodi,SUBSTITUICAO,90'+4',, Grêmio
699475,Kauã Elias,,GOL-PERDIDO,90'+3',CHUTE (pé esquerdo),Fluminense
699475,,Fábio,ESCANTEIO,90'+1',, Grêmio
699475,Jan Lucumí,,CARTAO-AMARELO,87',por uma entrada perigosa,Fluminense
699475,,Gustavo Nunes,FALTA-SOFRIDA,87',,Grêmio
699475,Jan Lucumí,,FALTA-FEITA,87',,Fluminense
699475,Nathan Fernandes,Cristian Pavón,SUBSTITUICAO,84',, Grêmio
699475,Du Queiroz,Franco Cristaldo,SUBSTITUICAO,84',, Grêmio
699475,Jan Lucumí,,LESAO,83',,Fluminense
699475,Kauã Elias,Marlon,SUBSTITUICAO,83',, Fluminense
699475,,Gustavo Nunes,FALTA-SOFRIDA,82',,Grêmio
699475,Thiago Santos,,FALTA-FEITA,82',,Fluminense
699475,Keno,,FALTA-FEITA,81',,Fluminense
699475,,Everton Galdino,FALTA-SOFRIDA,81',,Grêmio
699475,,John Kennedy,FALTA-SOFRIDA,81',,Fluminense
699475,Felipe Carballo,,FALTA-FEITA,81',,Grêmio
699475,,Fábio,ESCANTEIO,80',, Grêmio
699475,,John Kennedy,FALTA-SOFRIDA,75',,Fluminense
699475,Rodrigo Ely,,FALTA-FEITA,75',,Grêmio
699475,,Martinelli,FALTA-SOFRIDA,74',,Fluminense
699475,Gustavo Nunes,,FALTA-FEITA,74',,Grêmio
699475,,Antônio Carlos,ESCANTEIO,71',, Grêmio
699475,Ganso,Gabriel Pires,SUBSTITUICAO,70',, Fluminense
699475,John Kennedy,Germán Cano,SUBSTITUICAO,70',, Fluminense
699475,Everton Galdino,Pepê,SUBSTITUICAO,70',, Grêmio
699475,Felipe Carballo,Edenílson,SUBSTITUICAO,70',, Grêmio
699475,Diogo Barbosa,,LESAO,69',,Fluminense
699475,Martinelli,,FALTA-FEITA,65',,Fluminense
699475,,Edenílson,FALTA-SOFRIDA,65',,Grêmio
699475,Gustavo Nunes,João Pedro,GOL,61',,Grêmio
699475,Jan Lucumí,,GOL-PERDIDO,60',CHUTE (pé direito),Fluminense
699475,,Jan Lucumí,FALTA-SOFRIDA,59',,Fluminense
699475,Pepê,,FALTA-FEITA,59',,Grêmio
699475,,Reinaldo,FALTA-SOFRIDA,57',,Grêmio
699475,Gabriel Pires,,FALTA-FEITA,57',,Fluminense
699475,Dodi,,CARTAO-AMARELO,55',por uma entrada perigosa,Grêmio
699475,,Gabriel Pires,FALTA-SOFRIDA,54',,Fluminense
699475,Dodi,,FALTA-FEITA,54',,Grêmio
699475,Rodrigo Ely,,LESAO,52',,Grêmio
699475,Jan Lucumí,,CARTAO-AMARELO,52',por uma entrada perigosa,Fluminense
699475,,Rodrigo Ely,FALTA-SOFRIDA,51',,Grêmio
699475,Jan Lucumí,,FALTA-FEITA,51',,Fluminense
699475,Germán Cano,,GOL-PERDIDO,47',CHUTE (pé direito),Fluminense
699475,,Edenílson,ESCANTEIO,46',, Fluminense
699475,Jan Lucumí,David Terans,SUBSTITUICAO,45',, Fluminense
699475,,,ENCERRAMENTO-1,45'+3',,
699475,,Fábio,ESCANTEIO,45'+2',, Grêmio
699475,,Diogo Barbosa,ESCANTEIO,45'+1',, Grêmio
699475,Pepê,,GOL-PERDIDO,44',CABECEIO,Grêmio
699475,,Franco Cristaldo,FALTA-SOFRIDA,43',,Grêmio
699475,David Terans,,FALTA-FEITA,43',,Fluminense
699475,Germán Cano,,CARTAO-AMARELO,39',,Fluminense
699475,,Pepê,FALTA-SOFRIDA,39',,Grêmio
699475,Germán Cano,,FALTA-FEITA,39',,Fluminense
699475,,Gabriel Pires,FALTA-SOFRIDA,38',,Fluminense
699475,Edenílson,,FALTA-FEITA,38',,Grêmio
699475,Geromel,,CARTAO-AMARELO,36',por uma entrada perigosa,Grêmio
699475,Geromel,,FALTA-FEITA,36',,Grêmio
699475,,David Terans,FALTA-SOFRIDA,36',,Fluminense
699475,Dodi,,FALTA-FEITA,35',,Grêmio
699475,,Diogo Barbosa,FALTA-SOFRIDA,35',,Fluminense
699475,Marlon,,FALTA-FEITA,34',,Fluminense
699475,,Edenílson,FALTA-SOFRIDA,34',,Grêmio
699475,Diogo Barbosa,Marcelo,SUBSTITUICAO,33',, Fluminense
699475,Dodi,,GOL-PERDIDO,32',CHUTE (pé esquerdo),Grêmio
699475,,João Pedro,FALTA-SOFRIDA,30',,Grêmio
699475,Keno,,FALTA-FEITA,30',,Fluminense
699475,Cristian Pavón,,GOL-PERDIDO,26',CHUTE (pé esquerdo),Grêmio
699475,,Marlon,FALTA-SOFRIDA,25',,Fluminense
699475,Edenílson,,FALTA-FEITA,25',,Grêmio
699475,Cristian Pavón,,GOL-PERDIDO,24',CHUTE (pé esquerdo),Grêmio
699475,,Gustavo Nunes,FALTA-SOFRIDA,18',,Grêmio
699475,Samuel Xavier,,FALTA-FEITA,18',,Fluminense
699475,Dodi,,FALTA-FEITA,17',,Grêmio
699475,,David Terans,FALTA-SOFRIDA,17',,Fluminense
699475,Thiago Santos,,FALTA-FEITA,16',,Fluminense
699475,,Edenílson,FALTA-SOFRIDA,16',,Grêmio
699475,,Samuel Xavier,FALTA-SOFRIDA,13',,Fluminense
699475,Cristian Pavón,,FALTA-FEITA,13',,Grêmio
699475,,Gabriel Pires,ESCANTEIO,12',, Grêmio
699475,Marcelo,Gabriel Pires ,IMPEDIMENTO,10',,Fluminense
699475,Thiago Santos,,FALTA-FEITA,6',,Fluminense
699475,,Edenílson,FALTA-SOFRIDA,6',,Grêmio
699475,,Martinelli,FALTA-SOFRIDA,5',,Fluminense
699475,Pepê,,FALTA-FEITA,5',,Grêmio
699475,Germán Cano,,LESAO,2',,Fluminense
699477,,,ENCERRAMENTO-2,90'+8',,
699477,Carlos de Pena,,GOL-PERDIDO,90'+5',CHUTE (pé esquerdo),Bahia
699477,Diego Costa,Igor Vinícius,SUBSTITUICAO,90'+5',, São Paulo
699477,,Luiz Gustavo,FALTA-SOFRIDA,90'+3',,São Paulo
699477,Carlos de Pena,,FALTA-FEITA,90'+3',,Bahia
699477,Gabriel Xavier,,GOL-PERDIDO,90'+2',CABECEIO,Bahia
699477,,Alan Franco,ESCANTEIO,90'+1',, Bahia
699477,,Rezende,FALTA-SOFRIDA,90'+1',,Bahia
699477,Juan,,FALTA-FEITA,90'+1',,São Paulo
699477,Juan,Lucas Moura,SUBSTITUICAO,90',, São Paulo
699477,Luiz Gustavo,,CARTAO-AMARELO,89',por uma entrada perigosa,São Paulo
699477,Luiz Gustavo,,FALTA-FEITA,89',,São Paulo
699477,,Ademir,FALTA-SOFRIDA,89',,Bahia
699477,,Patryck,ESCANTEIO,88',, Bahia
699477,Alisson,,CARTAO-AMARELO,86',por uma entrada perigosa,São Paulo
699477,Alisson,,FALTA-FEITA,86',,São Paulo
699477,,Biel,FALTA-SOFRIDA,86',,Bahia
699477,Lucas Moura,Igor Vinícius ,IMPEDIMENTO,85',,São Paulo
699477,Patryck,Welington,SUBSTITUICAO,84',, São Paulo
699477,Wellington Rato,Luciano,SUBSTITUICAO,84',, São Paulo
699477,Michel Araújo,Ferreira,SUBSTITUICAO,84',, São Paulo
699477,Rezende,Caio Alexandre,SUBSTITUICAO,81',, Bahia
699477,,,GOL,80',e,ecisão do VAR: Não Há Gol  São Paulo 3-1 Bahia
699477,Welington,Jonathan Calleri ,IMPEDIMENTO,78',,São Paulo
699477,,Jonathan Calleri,FALTA-SOFRIDA,72',,São Paulo
699477,Gilberto,,FALTA-FEITA,72',,Bahia
699477,Carlos de Pena,Éverton Ribeiro,SUBSTITUICAO,70',, Bahia
699477,Óscar Estupiñán,Everaldo,SUBSTITUICAO,70',, Bahia
699477,Ademir,Cauly,SUBSTITUICAO,69',, Bahia
699477,Jandrei,,LESAO,68',,São Paulo
699477,,Robert Arboleda,ESCANTEIO,68',, Bahia
699477,Luciano,Ferreira,GOL,65',pé direito,São Paulo
699477,Luciano,,CARTAO-AMARELO,65',,São Paulo
699477,Luciano,,LESAO,64',,São Paulo
699477,Luciano,,FALTA-FEITA,63',,São Paulo
699477,,Caio Alexandre,FALTA-SOFRIDA,63',,Bahia
699477,Jonathan Calleri,,GOL-PERDIDO,62',CABECEIO,São Paulo
699477,Biel,Jean Lucas,SUBSTITUICAO,61',, Bahia
699477,,Éverton Ribeiro,FALTA-SOFRIDA,59',,Bahia
699477,Luiz Gustavo,,FALTA-FEITA,59',,São Paulo
699477,,Luciano,FALTA-SOFRIDA,57',,São Paulo
699477,Caio Alexandre,,FALTA-FEITA,57',,Bahia
699477,Everaldo,,GOL-PERDIDO,55',CABECEIO,Bahia
699477,Gilberto,,GOL,49',pé direito,Bahia
699477,,Luciano Juba,FALTA-SOFRIDA,48',,Bahia
699477,Lucas Moura,,FALTA-FEITA,48',,São Paulo
699477,,Gilberto,FALTA-SOFRIDA,47',,Bahia
699477,Ferreira,,FALTA-FEITA,47',,São Paulo
699477,,,ENCERRAMENTO-1,45'+6',,
699477,,Lucas Moura,FALTA-SOFRIDA,45'+5',,São Paulo
699477,Gabriel Xavier,,FALTA-FEITA,45'+5',,Bahia
699477,Thaciano,,GOL-PERDIDO,45'+4',CABECEIO,Bahia
699477,,Ferreira,ESCANTEIO,45'+3',, Bahia
699477,Lucas Moura,,GOL-PERDIDO,45',CHUTE (pé direito),São Paulo
699477,Kanu,,CARTAO-AMARELO,44',por uma entrada perigosa,Bahia
699477,,Luciano,FALTA-SOFRIDA,43',,São Paulo
699477,Kanu,,FALTA-FEITA,43',,Bahia
699477,,Luciano,FALTA-SOFRIDA,43',,São Paulo
699477,Gabriel Xavier,,FALTA-FEITA,43',,Bahia
699477,,Jean Lucas,FALTA-SOFRIDA,41',,Bahia
699477,Alisson,,FALTA-FEITA,41',,São Paulo
699477,,Luciano,FALTA-SOFRIDA,39',,São Paulo
699477,Cauly,,FALTA-FEITA,39',,Bahia
699477,Luciano,,FALTA-FEITA,35',,São Paulo
699477,,Caio Alexandre,FALTA-SOFRIDA,35',,Bahia
699477,,,GOL,34',,Ferreira
699477,Ferreira,,CARTAO-AMARELO,33',por celebração excessiva,São Paulo
699477,Ferreira,Luciano com um passe em profundidade.Gol concedido após a revisão do VA,GOL,32',,São Paulo
699477,Jonathan Calleri,Igor Vinícius com um cruzamento,GOL,30',pé direito,São Paulo
699477,,Éverton Ribeiro,ESCANTEIO,29',, São Paulo
699477,,Thaciano,FALTA-SOFRIDA,28',,Bahia
699477,Alisson,,FALTA-FEITA,28',,São Paulo
699477,Luiz Gustavo,,GOL-PERDIDO,27',CHUTE (pé direito),São Paulo
699477,Thaciano,,GOL-PERDIDO,23',CHUTE (pé direito),Bahia
699477,Alan Franco,,FALTA-FEITA,22',,São Paulo
699477,,Cauly,FALTA-SOFRIDA,22',,Bahia
699477,,Gilberto,FALTA-SOFRIDA,19',,Bahia
699477,Ferreira,,FALTA-FEITA,19',,São Paulo
